"id","element_id","Activity_id","obj"
"1068520","364514","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364514, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 30.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068521","364515","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364515, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 45.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068522","364516","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364516, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 49.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068523","364517","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364517, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 9.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068524","364518","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364518, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 50.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757690","130542","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130542, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757684","130562","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130562, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068525","364519","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364519, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 10.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068526","364520","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364520, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 24.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068527","364521","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364521, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 54.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068528","364522","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364522, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": -5.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068529","364523","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364523, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": -5.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068530","364524","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364524, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 41.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757698","130558","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130558, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757695","130552","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130552, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757700","130566","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130566, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": 0, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068531","364525","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364525, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 1.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068532","364526","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364526, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 31.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068533","364527","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364527, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 52.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068534","364528","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364528, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 47.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068535","364529","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364529, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 9.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068536","364530","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364530, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 59.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757703","130561","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130561, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757713","130551","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130551, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757718","130567","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130567, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": 0, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068537","364531","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364531, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 20.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068538","364532","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364532, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 21.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068539","364533","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364533, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 59.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068540","364534","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364534, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 34.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068541","364535","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364535, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 3.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068542","364536","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364536, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 44.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757739","130606","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130606, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757724","130573","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130573, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": 0, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757736","130614","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130614, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068543","364537","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364537, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 17.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068544","364538","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364538, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 40.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"1068545","364539","13029","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2022-07-20T00:00:00+00:00"", ""elementId"": 364539, ""activityId"": 13029, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": null, ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": 59.0, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757766","130629","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130629, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757769","130635","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130635, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757777","130653","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130653, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
"757763","130623","3459","{""H"": null, ""L"": null, ""W"": null, ""a"": null, ""hDef"": null, ""delta"": null, ""hDepth"": null, ""repair"": false, ""createdAt"": ""2025-09-04T20:56:46.766235"", ""elementId"": 130623, ""activityId"": 3459, ""defectKind"": null, ""defectType"": null, ""speedFinal"": null, ""controlType"": null, ""rejDeltaCalc"": null, ""deltaRejFinal"": null, ""geometryDefect"": ""false"", ""geometryHeight"": null, ""geometrySquare"": null, ""defectContiguity"": null, ""defectDescription"": null, ""verticalDeviation"": null, ""dataConfidenceLevel"": null, ""horizontalDeviation"": null, ""neighboringElements"": null, ""degradation_rate_defect"": null, ""delaminationOrientation"": null}"
