delta,repair,load_blocks_count,days_since_prev_measurement,has_defect,defect_volume,delta_mean_elem,delta_std_elem,delta_min_elem,delta_max_elem,measurement_count
2.7537631100966222,False,0.04811492045621517,-0.02465876661620637,0.14280588180463408,0.01996719058787097,2.4754351693493057,0.06000677359575606,2.4488105287348736,2.4938041120700074,31.573571498755086
2.7527264199671397,False,0.12195160919433744,-0.1286736691963227,-0.028739288214274572,-0.05055972576635462,2.479613751331971,0.03146432666399033,2.4985198240220723,2.459682792080379,31.019133110522937
2.6113771505914545,False,0.09075659146745277,-0.06029556616695733,0.06405564026850706,0.11027895115218862,2.4896795590722096,0.0012909262436233632,2.4876873320064328,2.4464088732376004,30.969613315920853
2.1364827592334503,False,-0.19794801691957686,-0.10921027146268505,-0.10210429187447315,0.05415794093661306,2.5608324516400387,0.02591418863946512,2.5179888495424896,2.465127486118875,31.613665386720484
2.2110032862252935,False,0.03753674255606967,0.11413083823262984,-0.06340598118820646,0.010648204613416477,2.532095618287085,-0.14312645469831853,2.583313774741922,2.663566114637754,30.641008880931942
2.026330694259002,False,-0.16073463549549924,-0.0664407793986022,-0.016151908834952447,-0.15688161142218432,2.443115276606692,-0.0779451060958203,2.4266950221700796,2.4062006428413683,30.012407004727432
3.238474816618003,False,-0.006293069756503207,0.02524986747835254,0.025440310035829403,-0.12399312005492168,2.5568292350342325,-0.023780755005394897,2.525622966331339,2.4869688786197015,31.44792939619886
2.24508332975175,False,0.05845588645413588,-0.06791918682290948,0.028152781723644507,-0.023681109962581957,2.543541043253523,0.017242011593919606,2.485121098170256,2.5731727001839766,31.225750126409523
1.9272513177067245,False,0.08021399083523739,-0.02753768845700898,-0.048635792083115345,-0.02064272255883886,2.4254624979110764,0.11675179115611033,2.4602953771952234,2.4182714695224488,31.43072908887045
2.6264563775446974,False,-0.11965578741412689,-0.16458781415115453,0.05252929042583063,0.07375381154588698,2.515311823583759,-0.050278102496351444,2.4450306795752175,2.53251504782858,30.253509568347916
2.7713345921751467,False,-0.016036571959296943,-0.16084920835620117,-0.0033117424283610874,-0.09269121379874512,2.468301460898087,0.025382601817888886,2.4614012060408674,2.4724488229233206,31.261378022790527
1.9188009765088012,False,0.043958566430024326,-0.09098690780208997,-0.058083496520323956,0.01309697175625064,2.4427941600645733,-0.15787679295464754,2.4401166698374537,2.4423089809782668,32.63008386291688
2.2610108584739548,False,-0.02955742093276595,0.13116694090883782,0.010273358114956974,0.05276526877240378,2.5547638788381404,-0.04140405088167332,2.472119553627041,2.491438033305692,31.571616294439423
2.6610612989678777,False,0.1934721727397215,0.07744992441599648,0.0019114497515756907,0.1038234466694052,2.568933425997317,0.06532646226115735,2.5425994343458522,2.4249200729710934,30.42664527184577
2.8099510366330187,False,-0.05475650613276352,0.0824511612300579,-0.03037403390865935,0.014431151532979131,2.5286508496652025,0.0956018653543222,2.535491250270265,2.47051269378544,30.753727195635463
2.461715990693591,False,-0.11420780719609547,0.026703860264007964,-0.184813726770087,0.03475667449156756,2.5694354424790755,-0.01067282983456004,2.4956459089222873,2.433284036885386,31.300481320668062
2.168182820330759,False,0.12004087970369273,-0.0911872457049957,-0.016417911301986995,-0.05390741590340126,2.6390252689143265,0.17136789994590496,2.531612935720541,2.384549581532701,30.85599868585772
2.5103754742790088,False,-0.2144872109086843,-0.23475547647002368,0.07575471381129165,0.04261450083129982,2.539750080004401,-0.008424899586096391,2.4166314841559,2.511556413394152,30.36505209138365
2.5500301245453247,False,-0.08966047712561515,0.15855450684493588,0.03303733227111355,0.06085661705540068,2.3907687050613062,0.12225083272478537,2.5602959854488323,2.540951270808191,31.335113498618217
2.3307183839111087,False,-0.06795095100382319,0.13522825368036348,0.1054888937662839,0.04401457424554365,2.435333191067498,0.13240350235161394,2.5237804332446467,2.433233469538147,32.53940014535024
2.361593163075346,False,0.04364299392285781,0.06149615015223038,0.0032032292662202092,-0.10116201430571677,2.5535541571716864,0.07437634727628298,2.4801287685275266,2.4422933473559807,30.881894961638913
2.1068021562211174,False,0.17195883658116262,-0.18655041930102642,0.06984395909412977,-0.09295056458912258,2.4741959734477232,-0.028504055068245132,2.5555097931059145,2.446457418406693,30.343051301031988
2.3171104383381147,False,-0.23566753290197778,-0.007383958778668962,0.07542839541107213,-0.12474457067595807,2.4856041417644805,0.019193801796566136,2.4994593250285546,2.4249909895525277,30.569563440215248
2.6928114857559615,False,0.10580146311715365,0.05883729779621856,-0.03878151274192978,0.0714946609313835,2.4947020181542805,0.0845196622176623,2.493890724327064,2.5300571257437383,31.86749005909131
2.7088361080336205,False,-0.008448727663458977,0.13674416632592648,-0.14710106354344063,0.15182296134454948,2.476569311903469,0.02534073172290914,2.445590921403842,2.5322159206526083,32.13319679332864
2.331438533718358,False,0.04868600972499764,-0.0829911469296023,-0.08268414795198101,0.08471726890927136,2.5548079078267456,-0.012389964716460283,2.5736382073222086,2.5351386438552495,31.318098289502476
2.861624539334913,False,0.0791534029411435,-0.23569710615118053,-0.0915335385817283,0.02402222207894137,2.44020753878951,0.11285289152746528,2.5568549009451416,2.5264610546294404,30.362819675996633
2.3692430269679976,False,-0.030336159700297117,-0.12127243893279867,-0.0820050905466439,0.11970361257161102,2.5021478170548677,0.08055773804327604,2.496555298847121,2.4699256493739394,30.13528066932399
2.1287033331858103,False,0.10471136226188499,0.04870723807195349,0.015931916292600448,0.038635057363795966,2.543542127469838,0.04015169565484769,2.44965317352874,2.4810103997090747,31.110407819394865
2.449477536209907,False,0.05822148529861987,0.07801687696454973,0.0017833653679211318,-0.0572583883229118,2.4854907740533445,0.13854855266487512,2.4962857705663253,2.5227421462073663,31.280591512554633
2.623842320420001,False,-0.018127957570687202,-0.0313843581046229,0.008195499559176289,-0.08882037335339181,2.5144704870356773,-0.004331012262738506,2.508518398289398,2.481604721565823,30.895262464804794
2.3968266438061083,False,-0.0343711811555919,0.11877139287085213,0.042040764275055105,0.04539454855536454,2.4400826609875326,-0.05909155849325155,2.49059005155603,2.5043172703393317,31.125464049292518
2.9525256546581944,False,0.05804315493943127,-0.03200378766692392,-0.10332818418985641,0.1310410625201477,2.506531789661048,0.2614115400158094,2.475173857729786,2.511944199277672,31.436041122504566
2.8256305195095046,False,0.0658993191159803,-0.037418186305653876,0.03610450999522476,0.14437443402186823,2.426201400755864,-0.05034865458338414,2.4087788798140437,2.5083269104491484,31.671510693077934
2.6021450819848546,False,-0.10387351905977937,0.027354608774835112,-0.17745801423597862,0.09183792493458946,2.4935654363649564,-0.0258872425271369,2.56576307977957,2.6119111644429958,30.998638103736525
1.5494856459351425,False,-0.028226285808216758,0.06412367574713909,0.06327958720821956,0.03383177247588183,2.482670749192499,0.004859202136988116,2.366280227081369,2.5708007042286445,31.017396500132804
2.4123864406867557,False,0.1712411360015058,-0.022750632464071833,-0.045124530436898,-0.029123738751404796,2.436977780591099,-0.041970159908677286,2.4891157424613564,2.543006990583111,30.934315600357362
2.296790158999464,False,0.12756733167176523,-0.06644225519273343,0.028363310940474475,0.003825248290564338,2.5262278788767945,-0.03659695744574079,2.4499852030088323,2.5648901515524294,30.150090452334688
1.7900987984687045,False,-0.16316001969711816,-0.012542300221022738,-0.054573401035272806,0.06141830141733082,2.553864610239136,0.028864354252120812,2.525151978976132,2.5823855705803638,30.504042782915075
2.3738977687760174,False,0.12262553325577707,,-0.0017442381474015644,-0.1004700239080054,2.508582640672598,-0.008811829884989337,2.4537985474623842,2.4779164527481274,30.914641170292498
2.1888409337195607,False,-0.03404602739261761,,-0.035159412023240126,0.22789456653602624,2.4019865747718603,-0.08444616677438183,2.568044991577853,2.6028809472957866,30.524448970347816
2.4283508499945183,False,-0.0449798343960027,-0.1138965424001271,0.08433462572071075,-0.008134666363980464,2.6065332003758956,0.04044438230899775,2.5631995632113735,2.508200362214457,30.101465057738494
2.406637582779562,False,0.05566122584471857,0.00020929307917204673,0.149235018413736,-0.022315670436058498,2.4842163926819723,0.09002819642963428,2.5093683738811374,2.4930868571805447,31.97785873559414
1.9503527944006156,False,-0.1707865570604518,-0.17723284273686174,0.02398606854770014,-0.005378986157255,2.479943326995424,-0.20281909736778722,2.5051833172176075,2.589549539694724,31.598120011343646
2.8703090387141943,False,0.012703376160901409,0.18367356131297766,0.08514892157999657,0.11481379595664448,2.4931259101153067,0.0386262187136713,2.56607205677859,2.5413885397553675,31.164985091203278
2.5136137569816737,False,-0.02253591228008662,0.16916397068633882,-0.10617711554200773,0.12237444872078876,2.4307914643907123,0.12132458630600836,2.558758320158224,2.518804172749798,31.04655808565515
2.1249807652199353,False,-0.26778696651214146,-0.031059367747263172,0.1736067117865776,0.11218624412508327,2.42779544768158,0.003926403638499861,2.503124105737695,2.4530394678437433,31.194150882640702
2.5571175789149536,False,0.036329429331165855,0.13837084724138798,-0.06294729982066426,0.07770761127650562,2.5240337717458594,0.051006904137315526,2.4688910252298277,2.505141027247832,30.902616458035112
2.873864324503703,False,0.08713237756586376,-0.049291092300949496,0.16738406129157024,-0.038077934212971676,2.5787626068191907,0.06788914465326056,2.4908161695086335,2.504131700390599,31.85639240602048
3.032661252447348,False,-0.11307510098522217,-0.014608028288559727,-0.06873272158038121,-0.10294490944524798,2.6303402246616217,-0.06095164012840792,2.5812397143776282,2.593281070869063,30.63318923162053
2.6403703357347608,False,-0.08508288955801646,0.00535037675784636,0.16941634909725867,-0.031022622818106887,2.4688363775074325,-0.006866416395959716,2.4510645661651194,2.478345186825218,30.224829479394923
2.384250461697269,False,0.037188476662107464,0.0680872139365503,0.055828744646015074,0.010655972912560782,2.48508948189056,0.034866492750212884,2.4196010785207727,2.506313358737859,31.30024318495583
2.4319857738855863,False,0.08636936480865652,0.033348076309997164,0.015617402834225006,-0.016214758007519054,2.498000487452506,0.167068979562997,2.512321470891562,2.5657543719975093,31.87978496520014
1.8945298953739107,False,0.14417842024310687,-0.1290879177294369,-0.046538586506598846,-0.11100745914899807,2.440765842300891,-0.03176763872997928,2.5494318537388114,2.4948784428669777,30.879402480202987
2.5101456601735035,False,0.0425294864449653,-0.048477041022151786,0.016419333357688776,-0.13793165494864515,2.400950636188632,0.029640822896052122,2.49657709914477,2.5559446300303668,31.15906648530443
2.2449811449079293,False,-0.10229985386878578,0.09480097210670878,0.04871899132751273,0.04625197887613955,2.4933094811739958,-0.11065693463042917,2.5882375880370985,2.494014304732534,30.168908779308445
2.2764502878220862,False,0.017080144932648856,0.02252235689079024,-0.09849805637483627,0.0620377106562567,2.500773668399134,0.0984188382369,2.5411476915596163,2.505873327479718,30.403157060085892
2.084785816292971,False,0.04821831379379116,-0.04267714916307478,0.008381566504670954,-0.0379747881399103,2.449033459797211,0.053862075697193625,2.4273588743523598,2.5811930581067073,31.799325768911405
2.3783732848980565,False,0.025768985666819722,-0.0970489511931324,-0.0020445381021034054,0.017001424761368955,2.4753511260119843,0.048841818981395224,2.541162252545526,2.461466520925061,30.900169264529215
2.582439407904902,False,-0.09050446137608056,-0.12237806912374805,0.034076020231533874,-0.08563272524490682,2.570820159490137,-0.0017863219385637445,2.5683820794845453,2.5256158639749864,31.21009121408843
2.2595528746122415,False,0.024146418191120102,-0.14125523647372523,-0.14852231005658323,0.10827427067535234,2.470498775677764,0.19279697670889084,2.454437798683156,2.6114715859971063,30.749896768717164
1.9994720797279433,False,-0.12806880632230902,0.060903013988697054,-0.08230768999401561,0.028374974230722407,2.49372792367897,0.08506106382879182,2.504105880238263,2.523091306017355,30.150217495269747
1.7621290481673033,False,0.17901064564814217,0.0623195864108279,-0.09421652498045169,0.1077970914367802,2.494514829156205,0.027586353516205975,2.523671810794676,2.459764648128231,31.566151374796014
2.390353994601459,False,0.21045806142408396,0.2397565208934875,0.1141524003381589,-0.06804487362831173,2.504602197893918,-0.06596876627938299,2.5096812037240577,2.5614862989648675,31.217143685272784
2.4978021552193077,False,0.1262392970890854,-0.08665040765456963,-0.0668890051084419,0.09426864377898299,2.5440893516596317,-0.01792515103238738,2.4130336620934743,2.489799984070961,31.18168974568429
2.5589296113120383,False,-0.1053864177493909,0.1207679961044971,0.13455737358009287,0.2508891042810794,2.515712627190504,0.014928997581374621,2.4199175217507065,2.4652608337140256,31.243671744833573
2.607479451611265,False,0.01922813958873019,-0.09244697983151415,-0.21600238096435742,0.1971611625104524,2.5526419428177443,-0.04957272548222571,2.41079926659042,2.496221479964361,31.081305571582526
2.603528770142322,False,-0.05928496843401379,0.0785603788588508,-0.07453017864359529,-0.03498592493782108,2.5133553930850536,-0.08468067299634364,2.503200788191132,2.386030603973745,29.98310692280558
2.453971671539861,False,-0.07606624047468637,-0.18318970712274243,-0.038954550759208784,0.03459394677921329,2.5011478957459437,0.04974049408727536,2.4745688957450978,2.460731552595641,31.331600479394815
2.3297027563911095,False,-0.02717252335509432,-0.10584028082640791,0.047273503989609486,0.09720714988196115,2.5334052202116766,-0.08807227529089263,2.5880129828794707,2.5807333509936567,31.482605658047348
2.6273886802496795,False,0.02957180772879116,,0.15859949507115856,-0.039162776120017714,2.5397850961915416,0.01703951879324921,2.459974394240258,2.439501800390874,30.60854805341966
2.025165054865353,False,0.07069412933782826,0.026454791332137902,-0.16871318338322366,-0.03116869516075503,2.4735236305006083,0.08628757551344607,2.507858535186129,2.5612042732436717,30.91412615983724
2.267904133485305,False,0.01876128978186716,-0.08714387033304727,-0.05277438641915664,-0.06839159772673237,2.487774599076962,-0.11443114612740174,2.4631123431606903,2.5282824223101255,31.69088483339842
3.024629588038472,False,0.04531170255983602,-0.0026687837135713588,-0.11941341724670802,-0.005907552837002056,2.387277103131785,-0.07018522565926023,2.4643275901192743,2.517417586318169,31.26722997460971
2.0503965619883027,False,-0.09287517382113658,-0.012763311603090922,-0.1908269191355669,0.03992339635505968,2.525325280558536,-0.2235245808407179,2.509819515936185,2.4634031332499586,31.54038318881706
1.7351227675512977,False,0.010038846513540908,0.0809992342356416,0.09133741019524971,-0.030119514198616235,2.513844464549462,0.07787105661215205,2.4689322596151153,2.4388003505299536,30.562031400218032
2.523378355494737,False,-0.115061300377308,-0.03520321395977772,0.07184461798848012,-0.3034939074599421,2.46624086662266,0.10487769784022978,2.47875508476095,2.537447373351063,30.3404950858232
2.091110597446804,False,0.06275708502357845,-0.03574322991611991,-0.08431345495087376,-0.07396977551475384,2.4247518849128347,0.12580742640847267,2.498881729966358,2.5575258469842765,31.261670385142754
2.8725764540454164,False,-0.17773622463188532,0.09193044622137829,-0.023195850976972354,0.09134416491584288,2.5058487891743604,-0.04753575317904932,2.5531344800406623,2.5080520697554087,31.557492646792845
2.4333498492061243,False,-0.06757557850261386,-0.17620589978250228,-0.22315504349355686,-0.09722015430739707,2.4889578438563786,0.04170397030866843,2.5311243639067373,2.502213325087914,30.859446122238904
2.5007609418928602,False,-0.12246297390063215,-0.0706300588808508,-0.014923082712160918,-0.056622245998428855,2.5141708028400913,-0.25178811660629236,2.508274370873325,2.460617783232852,30.46290066451644
2.30975237282455,False,-0.023260261125389568,0.005286236404247802,0.11780444328794411,0.010197210120959768,2.4765831106126917,-0.07177102884757687,2.6619810223230114,2.5733719207611854,30.357082965195254
2.6037649070785407,False,-0.09778371000404129,-0.09185455393476895,-0.16323900116003842,-0.05873824517260944,2.458510213773435,-0.003410414168916202,2.471878666634012,2.4794442357280446,30.953800512743243
2.3144597801128275,False,0.06472288788960426,-0.004185797734366237,-0.23627062732610296,0.1756387126965339,2.5196371532942003,0.07207062699106219,2.5010896745791165,2.5372037114929884,31.155172278470246
2.4956381978478808,False,-0.03807692268675626,-0.018423888482598027,-0.058996591296896675,0.23973254801892485,2.520334919976134,-0.06087486894566239,2.3966989151217124,2.5052600292972853,30.932639274794933
2.6087240488174994,False,0.09392027319884172,-0.00422990938229201,-0.08709396771824646,0.10186734957458798,2.507651944244532,0.09666028552394124,2.5848142913431005,2.5381094985612385,30.942571416253607
2.2935324664418575,False,-0.02973854878551826,-0.014007257408740939,0.2248234736053808,0.2545541891200726,2.435945627636328,-0.04297496553009928,2.510478617405222,2.5051012449835555,31.643263781242027
2.706625151849314,False,-0.11140810600949443,-0.025180978314951665,0.11917449337915781,-0.041112834875476484,2.5174524011397597,-0.12915963772085895,2.508494559718841,2.5964250564788127,30.50614516515988
2.659182691828988,False,0.1401765303930131,-0.22962728221104536,-0.05962418366998378,-0.09696736945964829,2.4359651850905664,-0.040685281019795835,2.5410999104906584,2.4364754859063877,29.663324495528883
2.406559686164048,False,-0.1419620522300132,0.13992179730055537,0.023245212387582426,-0.05239740533177698,2.474773711114048,0.05820262363344883,2.5907091269225146,2.548288607095385,31.384768383518175
2.919536821300775,False,-0.009888015050989664,-0.14371452990435604,-0.1645055715832371,-0.004485263414484537,2.6051253175116287,-0.04047435060496699,2.424499780274111,2.424844927037889,31.108826428942546
2.6151494573083536,False,0.11088079884010976,0.020579710478556133,0.1416128964241914,-0.02809976573577246,2.454857247823363,-0.048634031739435674,2.493068073298117,2.462872979855068,30.453601118676975
2.255148640217813,False,-0.036821730135957874,-0.38543605525422875,-0.20939940146269184,-0.11669025519630297,2.4837898920947588,0.041601036352737444,2.5412842963021807,2.4769009257992636,31.45436634465804
2.214859588930323,False,-0.12355653689062991,-0.07789895619178663,0.20688433651423052,0.09482293622939204,2.4175498250150267,0.04828084470226139,2.4595333246254634,2.5529594434787333,30.24533010237512
2.614290433999896,False,0.12567558437016663,-0.15379426362504045,-0.03123024598180816,0.22382489058525268,2.623079470475476,-0.01125830639356397,2.49371880293991,2.4124215031801413,30.370057450357763
2.672904458404731,False,-0.1127295178444394,-0.14560270773651457,-0.04678861784839114,0.012986174023958609,2.497987211952958,0.2331969698622058,2.5350335960699684,2.4631117490640846,32.08073077554865
2.8802513475506846,False,0.033452413429193695,-0.09043902914018201,-0.03591638654639858,-0.0026321967618715266,2.4680746845327466,-0.04831588254504787,2.43678985746779,2.4739918425680676,32.06210876055776
2.3326584253538574,False,-0.10796120758962827,-0.09588377981813787,-0.10067396068419168,0.06034136274492881,2.5621912684626458,0.09458175755366649,2.442488295867579,2.5452235418717004,31.1737181416859
2.385531927954763,False,0.03825614480978999,-0.03495149612707095,-0.04601659675967885,-0.10430453269807671,2.5395404162991513,0.03346869027218249,2.4661744786534405,2.526352325851407,30.661872253764578
2.8626718838590346,False,0.09982342593816224,0.005712775883400857,0.11269779407022901,-0.07551085966484491,2.5477823389933656,-0.06412479128233449,2.4820946094791334,2.557131521491062,30.984604586197595
1.640349387196759,False,-0.023932511525230085,-0.06198726973007701,0.04846900706004231,-0.011213631352529112,2.60117825044334,0.1664770570488682,2.5646008552234405,2.53364510350283,31.733302955454807
2.695140865245258,False,-0.08916783188170381,-0.21261706115005904,0.1445303417549447,-0.12072301567783637,2.4753331670071392,-0.36272346439131364,2.454221927595476,2.5440556188202037,31.75993738938759
2.1235661879122736,False,-0.22850043111759688,-0.06219416449131492,0.08549575958731406,-0.024118544817161774,2.4664744651964834,-0.057027844032871505,2.537327487995368,2.60144970381761,31.524787597331798
1.8232060021473582,False,0.1558813964489208,0.04306578330582375,0.03856940433757218,-0.13767342012042225,2.4806259862123445,0.25493126019220425,2.551168297965526,2.4655762938513,30.614836436559155
2.4881546731946584,False,0.1424192397115787,0.07115787204274973,0.03682185801984484,0.02441435619274835,2.5023180169752997,-0.09997899705156194,2.557111608724703,2.484036921658029,30.77910313929598
1.871950936044848,False,0.06917601296418366,0.004102736658815654,0.07701362373365547,0.0070886901497649035,2.524054261763711,0.0723705320566942,2.5693514098096886,2.4472521032641508,31.19887900594542
2.285997603897648,False,0.05910383702272931,0.08020168133156595,-0.14922453672588368,-0.11416094814817362,2.4686556182090618,0.06345864535283935,2.4090940018139255,2.5604797495238674,31.088787547868005
2.494825945942539,False,-0.14262529505938512,0.03543923377307264,0.02034406529002395,0.06713667961805002,2.4639163305059495,-0.07672923808419191,2.4972309060422475,2.542620058100565,31.35747762397634
2.6752898525072313,False,0.0609031810708401,0.11783914579168218,0.026578248691837805,-0.05571135875364547,2.4406432864216034,0.1376785813385884,2.477972707785555,2.5042402125223395,31.295316451445846
2.2487998559783313,False,0.043149429199687006,-0.020280134938564155,-0.08690297273595518,0.1793490913862615,2.4986995804948866,0.06508109533644311,2.5219484719025753,2.494623424824583,30.421862083101175
2.1808074570675746,False,-0.11027426390628835,-0.024747913552708233,0.07203896028014951,0.13320368638391308,2.526338353293542,0.13321807676145755,2.460493653556841,2.574987709356781,30.80900577791372
2.583998053107129,False,-0.002597402124495038,-0.03107166681676562,-0.04561538324146717,-0.1117853835619813,2.5180264842588853,-0.09024464014638842,2.4813576046406722,2.5967344792591325,30.664077007930928
2.560018944100843,False,-0.07897760276209134,0.029592009804369046,0.14423880825957744,0.17068327044990014,2.5339946057031226,0.12837498552621102,2.474802994786297,2.5091961174527224,30.504824184504315
2.346354593830683,False,0.01171683134396718,0.06654393537045504,0.021847417494997357,-0.0940567566077783,2.538834376423062,0.07723583283822079,2.494964319358337,2.5091345457587835,31.075068809280882
2.549434483220536,False,0.035563630450205656,-0.09840448129339946,0.02069772553415752,-0.08622026562589918,2.4132917182892575,0.007819674155986415,2.4373187094183906,2.511928861999718,31.241111683806682
2.7588314879764533,False,0.18406557032290466,-0.13076713505477142,-0.04525324372449761,0.12414634936291818,2.516398539669931,-0.11734725592068601,2.4490271992440835,2.537993021167784,30.8313796648337
2.338581177210591,False,-0.0032675685112406637,-0.03804412344399823,0.041611602610098476,0.06020374563653311,2.4874234609922574,0.0005971554264403108,2.5847731851541114,2.544243161205771,30.344370282770523
2.766630713455406,False,-0.05132181515745507,-0.19980443526247138,0.18031079377379555,0.0031543949914398153,2.5183959900733144,-0.0769220275746201,2.5450297216244007,2.4933698146938,31.911858032004737
2.1683014553640154,False,-0.15357590691088363,0.08570080516509307,0.08881270287884208,0.15877950903131027,2.560249428889354,0.024792165713702376,2.4920477919079547,2.4092471460957277,31.21596020113979
3.0296604453711753,False,0.06997931257727028,-0.11140328631459535,0.11959032098733219,0.09728873783122514,2.5180054216700167,-0.1770744031754229,2.480686819500589,2.5292777007768596,30.25273460411005
3.006716761564259,False,0.13253484344447228,-0.03689126453972731,-0.05997617775839419,-0.2364079299076839,2.4790601685092044,0.16410716691861144,2.535074729083024,2.5083392068984396,31.622998792667882
2.528638487279749,False,-0.07491790089190564,-0.04304374987714561,0.026353575576455037,-0.018327003571114314,2.4081143673674563,0.12149522995411972,2.5465061033811636,2.4846160280866165,31.610066860572484
2.7553437421833906,False,0.08804028610020456,0.058048251127571115,0.08318756835213911,-0.02528139569195465,2.497969195505881,-0.04790603428579053,2.5107737472495835,2.5386882744400143,30.4169311013748
2.6993317610835406,False,0.05188172772682394,-0.09545551654471553,-0.026761999981152723,-0.23147179661312098,2.490025263557924,0.03437761597433251,2.4053385943466545,2.5373067411604886,31.45306201270526
2.5745898391788766,False,-0.0047897198949747605,-0.1922895760642277,-0.052139023440250336,-0.17090796099036906,2.398918463126347,0.2689645959224461,2.4908386358085544,2.4729275657818612,30.762579133839356
2.151933449520462,False,-0.08959092839863916,,0.08226626542091964,0.05722624292689347,2.5364856027916347,-0.15451424106740452,2.540429580229383,2.4185526699798,30.321857144830247
2.1564733391440916,False,0.18885390746147646,0.11511670964386088,0.07688435958258331,-0.012740883873818248,2.529369199760463,0.12774492820326644,2.4878568330856297,2.430493632285301,30.29665308494049
3.2841024337021865,False,0.08506171535652755,0.00927622578864124,-0.1110293769495117,0.01136112802117689,2.546156069899622,-0.01999841265690877,2.5991700429439857,2.4279722522827836,30.037949668750773
2.5894552433592644,False,0.014620721999477414,-0.04610350515936823,0.025735006951180646,0.08228501149260949,2.5466072924902092,0.011623309338466795,2.506098601134157,2.611104437045199,32.043708961204395
2.4282623911475314,False,0.07469381445963356,0.21199210602302698,-0.1513093090647159,0.09546865054366648,2.4168180184419015,-0.020178257243806647,2.502976335015277,2.547798900059332,29.1644344105944
2.804379929082421,False,0.02495177352623841,-0.1502491669486925,-0.004072703600042165,-0.10433846408708039,2.5298343444215865,0.014984446908406968,2.594465287014535,2.5437582205597367,30.456082387629834
2.533661206408494,False,0.014605148446344654,-0.003096540744403981,-0.035312676666559115,0.06117605374236983,2.4160714803297774,0.014577696021941061,2.5010206103991006,2.497066794124872,30.92876028999433
2.420237509577418,False,-0.01738600197008566,-0.0020772626078061304,-0.10104443717289668,-0.012994923715287196,2.4951509863848926,-0.10193321815567545,2.5275172256338463,2.5069268576811883,30.716082349704667
2.1404166989508147,False,0.033660136250127363,-0.06459475378818709,0.000731786861597226,-0.062116500068452235,2.4811561170747516,0.18965958751391748,2.5037598073992275,2.433893297365724,31.186709426263892
2.159725692543742,False,0.09131433655212066,-0.1019176411590356,-0.03887304278775161,-0.20646538680218415,2.500762245289859,0.0019245411724879641,2.3531927886136756,2.4019508149881927,31.05734615677202
2.2724621465547314,False,0.14544529426838806,-0.0932622970040447,-0.06531847021207828,0.017992837918586482,2.504453351442638,-0.091083811442479,2.5193421646076737,2.5190175417306935,29.484031969489983
1.9316310051002763,False,-0.04655749753996691,-0.006856942685531471,-0.1105513892260519,0.05146572137600115,2.5217021618571134,0.05090012966467433,2.519704917393336,2.4674869832481705,31.33106125922926
2.094991348759222,False,0.08236049235234602,0.009419542143081156,-0.1197098546095976,-0.0536865458306931,2.5369249995546412,0.11024644609222825,2.540521798685165,2.4811759743408683,30.482048495235198
2.175094341519245,False,0.08604592784789683,0.28308520059085973,-0.007560566698204013,-0.037344190048042736,2.5402766598740274,-0.01711141253952711,2.4646844767757927,2.483736510408058,31.065926590824525
2.7522978856293845,False,0.04125169414378226,0.0509426301776422,-0.0511195795200288,0.062132470302592016,2.4567733434463186,0.010311549747748363,2.5290632274078058,2.487207374015294,31.27406694308884
2.2603612436256793,False,-0.086619286006746,-0.1286633066254765,0.13070828112819374,0.13472807482676188,2.533216392072301,0.05905398949103505,2.4140479314317598,2.5721358709806177,31.365971671598782
1.6875920811527831,False,-0.1580503323388349,-0.12037753166850303,0.11155847296228215,0.10421215485806307,2.4081523829266755,0.029636669989210586,2.461478280840115,2.4870610635512276,30.885444872153673
2.9592186861822913,False,0.047740356023755856,0.17534466009692043,0.030595572070382396,0.08913400942251438,2.4772030516029995,-0.04694751010507815,2.5366439761832122,2.4529205578917788,30.984740092231885
2.8283693762763362,False,-0.13847630614255638,-0.0026524119665314464,-0.13738495210737225,-0.10046168368961883,2.4759840034196507,0.20319776024420275,2.470218731590694,2.5725357341224275,31.549627196917974
2.3253359474803483,False,-0.02542454918421526,0.03528424043730844,0.10625488581309733,0.20192596783401112,2.5180659939092807,-0.002739875164118034,2.449812353270716,2.503763626071741,30.758266198935463
3.2845549086638526,False,0.02291607405887966,,-0.17501071310847288,0.014759491326424169,2.5603502732317414,-0.04498306947788186,2.461591017501407,2.4453057727396272,31.113340616263702
2.9230228306602464,False,-0.13906301542583857,0.0574590410419554,-0.09489047809523196,0.132872326652668,2.484880122312542,0.00886179760574123,2.4789407882751124,2.486473002238598,31.405782181867085
2.683173377255176,False,0.03643210568937686,0.09670862235653387,-0.24488477408046064,-0.013217413047061678,2.5181896646673763,-0.15520137463110478,2.562585260848491,2.491797518918164,31.077414867702657
2.4666477772986926,False,-0.021479626735460465,0.014580236223340176,0.16696709603622784,-0.030611756483228305,2.457391527122515,-0.03163642218959989,2.5764343339502775,2.4745662513111912,29.60888913285311
2.2327215605102637,False,-0.0334639535057814,-0.04362109174788284,-0.06067604777850283,0.023684198887912275,2.476335377873664,0.015313642899325597,2.4599740701890545,2.5797396973016515,31.6959972806916
2.437664547871389,False,0.10655221343189454,-0.14647036289141313,-0.10951113778787908,-0.13301072838880165,2.53355545079215,0.43658692045904285,2.4510429028453085,2.47227559941227,31.10822428749035
2.812874995560742,False,0.028029362636948198,-0.04566467744443525,0.10769551179695709,0.0744298233032236,2.488405849180408,0.01618237623643066,2.463917958189127,2.4506662309707443,31.622563519428432
