"id","tank_id","obj_new","activity_type_id","actual_end_date","planned_start_date","activity_status_id"
425,145,"{""id"": 0, ""isPlan"": false, ""status"": null, ""tankId"": 145, ""act_cost"": 38.0, ""createdAt"": ""2015-08-15T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""Экспертное техническое диагностирование: оценка на соответствие нормам ПБ, установление возможности, сроков и условий дальнейшей безопасной эксплуатации в соответствии с требованиями НТД"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null}",13357,,2015-08-15 00:00:00.000,3
14350,1156,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2011-05-23 00:00:00.000,3
1019,566,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 566, ""act_cost"": 1743.59, ""createdAt"": ""2022-11-30T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""полное техническое обследование"", ""activityType"": ""overview"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13379,,2022-11-30 00:00:00.000,3
1055,586,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 586, ""act_cost"": 44.84, ""createdAt"": ""2023-09-25T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2023-09-25 00:00:00.000,3
1054,585,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 585, ""act_cost"": 44.84, ""createdAt"": ""2022-09-16T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2022-09-16 00:00:00.000,3
11603,1088,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2008-09-14 00:00:00.000,3
14351,1156,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2012-09-17 00:00:00.000,3
11604,1088,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2009-05-08 00:00:00.000,3
628,380,"{""isPlan"": false, ""status"": null, ""tankId"": 380, ""act_cost"": 68.0, ""createdAt"": ""2020-10-22T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""техническое обследование"", ""activityType"": ""overview"", ""riskLevelPaper"": null}",13379,,2020-10-22 00:00:00.000,3
14352,1156,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2014-08-11 00:00:00.000,3
14362,1157,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2023-10-09 00:00:00.000,3
12891,1121,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2021-11-08 00:00:00.000,3
2188,142,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 142, ""act_cost"": 32.0, ""createdAt"": ""2011-09-21T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2011-09-21 00:00:00.000,3
2182,376,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 376, ""act_cost"": 975.32, ""createdAt"": ""2016-08-12T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""ПТО"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13424,,2016-08-12 00:00:00.000,3
2215,831,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 831, ""act_cost"": 923.0, ""createdAt"": ""2017-04-05T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""ПТО"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13424,,2017-04-05 00:00:00.000,3
1954,784,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 784, ""act_cost"": 923.0, ""createdAt"": ""2019-05-27T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""ПТО"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13424,,2019-05-27 00:00:00.000,3
14353,1156,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2015-10-02 00:00:00.000,3
14365,1158,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2021-12-15 00:00:00.000,3
1033,577,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 577, ""act_cost"": 25.0, ""createdAt"": ""2022-09-14T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2022-09-14 00:00:00.000,3
1032,576,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 576, ""act_cost"": 22.0, ""createdAt"": ""2021-02-05T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""частичное техническое обследование"", ""activityType"": ""overview"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13379,,2021-02-05 00:00:00.000,3
11232,1052,"{""sap_updated_at"": ""30.01.2024 00:00:00""}",13413,2024-01-19 00:00:00.000,2024-01-14 00:00:00.000,3
11231,1052,"{""sap_updated_at"": ""28.02.2024 00:00:00""}",13413,2024-02-26 00:00:00.000,2024-02-13 00:00:00.000,3
11238,1052,"{""sap_updated_at"": ""07.08.2023 00:00:00""}",13413,2023-08-04 00:00:00.000,2023-08-17 00:00:00.000,3
11239,1052,"{""sap_updated_at"": ""25.07.2023 00:00:00""}",13413,2023-07-05 00:00:00.000,2023-07-18 00:00:00.000,3
11243,1052,"{""sap_updated_at"": ""25.04.2023 00:00:00""}",13413,2023-04-04 00:00:00.000,2023-04-19 00:00:00.000,3
11216,1052,"{""sap_updated_at"": ""24.03.2025 00:00:00""}",13413,2025-04-11 00:00:00.000,2025-04-08 00:00:00.000,3
11222,1052,"{""sap_updated_at"": ""03.05.2024 06:48:30""}",13357,2019-04-19 00:00:00.000,2019-04-19 00:00:00.000,3
11246,1052,"{""sap_updated_at"": ""27.12.2022 00:00:00""}",13413,2022-11-08 00:00:00.000,2022-11-20 00:00:00.000,3
2165,388,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 388, ""act_cost"": 923.0, ""createdAt"": ""2020-06-16T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""Экспертиза ПБ"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2020-06-16 00:00:00.000,3
11244,1052,"{""sap_updated_at"": ""07.02.2023 00:00:00""}",13413,2023-01-17 00:00:00.000,2023-01-19 00:00:00.000,3
11220,1052,"{""sap_updated_at"": ""30.09.2024 00:00:00""}",13413,2024-09-23 00:00:00.000,2024-09-10 00:00:00.000,3
11224,1052,"{""sap_updated_at"": ""18.03.2025 05:33:44""}",13357,2019-04-19 00:00:00.000,2019-04-19 00:00:00.000,3
11245,1052,"{""sap_updated_at"": ""16.01.2023 00:00:00""}",13413,2022-12-08 00:00:00.000,2022-12-20 00:00:00.000,3
11240,1052,"{""sap_updated_at"": ""31.08.2023 00:00:00""}",13359,2023-08-11 00:00:00.000,2023-07-15 00:00:00.000,3
14354,1156,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2016-08-08 00:00:00.000,3
11217,1052,"{""sap_updated_at"": ""31.03.2025 00:00:00""}",13413,2025-03-09 00:00:00.000,2025-03-09 00:00:00.000,3
11242,1052,"{""sap_updated_at"": ""23.05.2023 00:00:00""}",13413,2023-05-05 00:00:00.000,2023-05-19 00:00:00.000,3
11219,1052,"{""sap_updated_at"": ""30.01.2025 00:00:00""}",13413,2025-01-24 00:00:00.000,2025-01-08 00:00:00.000,3
11221,1052,"{""sap_updated_at"": ""30.08.2024 00:00:00""}",13413,2024-08-05 00:00:00.000,2024-08-11 00:00:00.000,3
11226,1052,"{""sap_updated_at"": ""30.07.2024 00:00:00""}",13413,2024-07-08 00:00:00.000,2024-07-12 00:00:00.000,3
11227,1052,"{""sap_updated_at"": ""24.06.2024 00:00:00""}",13413,2024-06-13 00:00:00.000,2024-06-12 00:00:00.000,3
11228,1052,"{""sap_updated_at"": ""23.05.2024 00:00:00""}",13413,2024-05-07 00:00:00.000,2024-05-13 00:00:00.000,3
11229,1052,"{""sap_updated_at"": ""26.04.2024 00:00:00""}",13413,2024-04-22 00:00:00.000,2024-04-13 00:00:00.000,3
11230,1052,"{""sap_updated_at"": ""27.03.2024 00:00:00""}",13413,2024-03-14 00:00:00.000,2024-03-14 00:00:00.000,3
11218,1052,"{""sap_updated_at"": ""27.02.2025 00:00:00""}",13413,2025-02-17 00:00:00.000,2025-02-07 00:00:00.000,3
11213,1052,"{""sap_updated_at"": ""10.06.2025 18:18:55""}",13413,2025-07-19 00:00:00.000,2025-07-07 00:00:00.000,3
11233,1052,"{""sap_updated_at"": ""22.12.2023 00:00:00""}",13413,2023-12-19 00:00:00.000,2023-12-15 00:00:00.000,3
11234,1052,"{""sap_updated_at"": ""29.08.2023 00:00:00""}",13401,2023-08-28 00:00:00.000,2023-08-28 00:00:00.000,3
11241,1052,"{""sap_updated_at"": ""26.06.2023 00:00:00""}",13413,2023-06-23 00:00:00.000,2023-06-18 00:00:00.000,3
11225,1052,"{""sap_updated_at"": ""17.03.2025 12:33:29""}",13424,2014-12-01 00:00:00.000,2014-12-01 00:00:00.000,3
11250,1052,"{""sap_updated_at"": ""07.09.2022 00:00:00""}",13413,2022-08-19 00:00:00.000,2022-08-22 00:00:00.000,3
11249,1052,"{""sap_updated_at"": ""24.10.2022 00:00:00""}",13413,2022-09-19 00:00:00.000,2022-09-21 00:00:00.000,3
14355,1156,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2017-08-04 00:00:00.000,3
11247,1052,"{""sap_updated_at"": ""08.11.2022 00:00:00""}",13412,2022-10-12 00:00:00.000,2022-10-10 09:00:00.000,3
11248,1052,"{""sap_updated_at"": ""08.11.2022 00:00:00""}",13413,2022-10-30 00:00:00.000,2022-10-21 00:00:00.000,3
11235,1052,"{""sap_updated_at"": ""28.11.2023 00:00:00""}",13413,2023-11-05 00:00:00.000,2023-11-15 00:00:00.000,3
11257,1052,"{""sap_updated_at"": ""25.02.2022 00:00:00""}",13413,,2022-01-01 00:00:00.000,3
11256,1052,"{""sap_updated_at"": ""25.02.2022 00:00:00""}",13413,,2022-01-31 00:00:00.000,3
11255,1052,"{""sap_updated_at"": ""06.04.2022 00:00:00""}",13413,2022-03-03 00:00:00.000,2022-03-02 00:00:00.000,3
11254,1052,"{""sap_updated_at"": ""12.05.2022 00:00:00""}",13413,2022-04-18 00:00:00.000,2022-04-01 00:00:00.000,3
11253,1052,"{""sap_updated_at"": ""10.06.2022 00:00:00""}",13413,2022-05-16 00:00:00.000,2022-05-01 00:00:00.000,3
11252,1052,"{""sap_updated_at"": ""07.07.2022 00:00:00""}",13413,2022-06-20 00:00:00.000,2022-06-23 00:00:00.000,3
11251,1052,"{""sap_updated_at"": ""04.08.2022 00:00:00""}",13413,2022-07-26 00:00:00.000,2022-07-23 00:00:00.000,3
14356,1156,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2018-01-01 00:00:00.000,3
14361,1157,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2023-08-24 00:00:00.000,3
12895,1122,"{""sap_updated_at"": ""03.05.2024 06:41:01""}",13381,2018-10-23 00:00:00.000,2018-10-23 00:00:00.000,3
12905,1122,"{""sap_updated_at"": ""03.05.2024 06:40:03""}",13381,2021-04-15 00:00:00.000,2021-04-15 00:00:00.000,3
12906,1122,"{""sap_updated_at"": ""03.05.2024 06:40:38""}",13381,2021-09-13 00:00:00.000,2021-09-13 00:00:00.000,3
12907,1122,"{""sap_updated_at"": ""06.04.2022 00:00:00""}",13413,2022-03-03 00:00:00.000,2022-03-02 00:00:00.000,3
12908,1122,"{""sap_updated_at"": ""12.05.2022 00:00:00""}",13413,2022-04-18 00:00:00.000,2022-04-01 00:00:00.000,3
12909,1122,"{""sap_updated_at"": ""10.06.2022 00:00:00""}",13413,2022-05-16 00:00:00.000,2022-05-01 00:00:00.000,3
12910,1122,"{""sap_updated_at"": ""07.07.2022 00:00:00""}",13413,2022-06-20 00:00:00.000,2022-06-23 00:00:00.000,3
12911,1122,"{""sap_updated_at"": ""04.08.2022 00:00:00""}",13413,2022-07-26 00:00:00.000,2022-07-23 00:00:00.000,3
12912,1122,"{""sap_updated_at"": ""07.09.2022 00:00:00""}",13413,2022-08-19 00:00:00.000,2022-08-22 00:00:00.000,3
12913,1122,"{""sap_updated_at"": ""24.10.2022 00:00:00""}",13413,2022-09-19 00:00:00.000,2022-09-21 00:00:00.000,3
12914,1122,"{""sap_updated_at"": ""03.05.2024 06:40:12""}",13381,2022-09-22 00:00:00.000,2022-09-22 00:00:00.000,3
12915,1122,"{""sap_updated_at"": ""08.11.2022 00:00:00""}",13413,2022-10-30 00:00:00.000,2022-10-21 00:00:00.000,3
12916,1122,"{""sap_updated_at"": ""27.12.2022 00:00:00""}",13413,2022-11-08 00:00:00.000,2022-11-20 00:00:00.000,3
12917,1122,"{""sap_updated_at"": ""16.01.2023 00:00:00""}",13413,2022-12-08 00:00:00.000,2022-12-20 00:00:00.000,3
12918,1122,"{""sap_updated_at"": ""07.02.2023 00:00:00""}",13413,2023-01-17 00:00:00.000,2023-01-19 00:00:00.000,3
12919,1122,"{""sap_updated_at"": ""25.04.2023 00:00:00""}",13413,2023-04-04 00:00:00.000,2023-04-19 00:00:00.000,3
14357,1156,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2020-07-24 00:00:00.000,3
12894,1122,"{""sap_updated_at"": ""03.05.2024 06:39:25""}",13424,2014-10-15 00:00:00.000,2014-10-15 00:00:00.000,3
12896,1122,"{""sap_updated_at"": ""25.11.2024 06:26:07""}",13381,2018-10-23 00:00:00.000,2018-10-23 00:00:00.000,3
12897,1122,"{""sap_updated_at"": ""03.05.2024 06:40:48""}",13381,2019-05-20 00:00:00.000,2019-05-20 00:00:00.000,3
12898,1122,"{""sap_updated_at"": ""03.05.2024 06:40:30""}",13381,2019-09-09 00:00:00.000,2019-09-09 00:00:00.000,3
12899,1122,"{""sap_updated_at"": ""11.03.2025 05:50:48""}",13412,2020-05-20 00:00:00.000,2020-05-20 00:00:00.000,3
12900,1122,"{""sap_updated_at"": ""11.03.2025 06:25:15""}",13403,2020-05-20 11:24:44.000,2020-05-20 11:24:44.000,3
12901,1122,"{""sap_updated_at"": ""11.03.2025 06:26:03""}",13381,2020-05-20 11:25:27.000,2020-05-20 11:25:27.000,3
12902,1122,"{""sap_updated_at"": ""29.09.2025 09:52:39""}",13412,2020-05-20 17:50:00.000,2020-05-20 12:51:50.000,3
12903,1122,"{""sap_updated_at"": ""03.05.2024 06:40:21""}",13381,2020-10-08 00:00:00.000,2020-10-08 00:00:00.000,3
12904,1122,"{""sap_updated_at"": ""03.05.2024 06:39:52""}",13357,2020-11-02 00:00:00.000,2020-11-02 00:00:00.000,3
14358,1156,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13379,,2023-05-10 00:00:00.000,3
12923,1122,"{""sap_updated_at"": ""24.12.2024 00:00:00""}",13401,2024-12-24 00:00:00.000,2024-12-24 08:15:49.000,3
12920,1122,"{""sap_updated_at"": ""23.05.2023 00:00:00""}",13413,2023-05-05 00:00:00.000,2023-05-19 00:00:00.000,3
2743,583,"{""by_RBI"": false, ""status"": null, ""act_cost"": 221211.57423, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,2013-09-05 00:00:00.000,3
2744,584,"{""by_RBI"": false, ""status"": null, ""act_cost"": 221211.57423, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,2013-09-05 00:00:00.000,3
2746,585,"{""by_RBI"": false, ""status"": null, ""act_cost"": 221211.57423, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,2003-03-15 00:00:00.000,3
2750,699,"{""by_RBI"": false, ""status"": null, ""act_cost"": 221211.57423, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,1987-07-01 00:00:00.000,3
2751,700,"{""by_RBI"": false, ""status"": null, ""act_cost"": 221211.57423, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,1986-06-15 00:00:00.000,3
2761,741,"{""by_RBI"": false, ""status"": null, ""act_cost"": 127506.93423999999, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,2004-06-15 00:00:00.000,3
12921,1122,"{""sap_updated_at"": ""07.08.2023 00:00:00""}",13413,2023-08-04 00:00:00.000,2023-08-17 00:00:00.000,3
12922,1122,"{""sap_updated_at"": ""28.12.2024 00:00:00""}",13412,2024-12-23 00:00:00.000,2024-12-22 00:00:00.000,3
12924,1122,"{""sap_updated_at"": ""30.01.2025 00:00:00""}",13413,2025-01-24 00:00:00.000,2025-01-08 00:00:00.000,3
12925,1122,"{""sap_updated_at"": ""27.02.2025 00:00:00""}",13413,2025-02-17 00:00:00.000,2025-02-07 00:00:00.000,3
12926,1122,"{""sap_updated_at"": ""31.03.2025 00:00:00""}",13413,2025-03-09 00:00:00.000,2025-03-09 00:00:00.000,3
12927,1122,"{""sap_updated_at"": ""24.03.2025 00:00:00""}",13413,2025-04-11 00:00:00.000,2025-04-08 00:00:00.000,3
12928,1122,"{""sap_updated_at"": ""07.07.2025 07:15:41""}",13413,2025-07-19 00:00:00.000,2025-07-07 00:00:00.000,3
12929,1122,"{""sap_updated_at"": ""07.07.2025 07:15:41""}",13413,2025-07-19 00:00:00.000,2025-06-07 00:00:00.000,3
12930,1122,"{""sap_updated_at"": ""07.07.2025 07:15:41""}",13413,2025-07-19 00:00:00.000,2025-05-08 00:00:00.000,3
12931,1122,"{""sap_updated_at"": ""27.08.2025 09:17:07""}",13413,2025-08-26 00:00:00.000,2025-08-06 00:00:00.000,3
12932,1122,"{""sap_updated_at"": ""25.02.2022 00:00:00""}",13413,,2022-01-01 00:00:00.000,3
14360,1157,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,1988-12-10 00:00:00.000,3
703,404,"{""isPlan"": false, ""status"": null, ""tankId"": 404, ""act_cost"": 5000.0, ""createdAt"": ""2008-03-21T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""current"", ""description"": ""Ремонт"", ""activityType"": ""repair"", ""riskLevelPaper"": null}",13412,,2008-03-21 00:00:00.000,3
704,388,"{""isPlan"": false, ""status"": null, ""tankId"": 388, ""act_cost"": 10000.0, ""createdAt"": ""2000-12-10T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""medium"", ""description"": ""Ремонт"", ""activityType"": ""repair"", ""riskLevelPaper"": null}",13411,,2000-12-10 00:00:00.000,3
702,404,"{""isPlan"": false, ""status"": null, ""tankId"": 404, ""act_cost"": 1000.0, ""createdAt"": ""2019-05-31T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""ПТО"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null}",13424,,2019-05-31 00:00:00.000,3
12933,1122,"{""sap_updated_at"": ""25.02.2022 00:00:00""}",13413,,2022-01-31 00:00:00.000,3
2228,836,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 836, ""act_cost"": 3247.1, ""createdAt"": ""2022-10-25T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""Полное техническое обследование"", ""activityType"": ""overview"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13379,,2022-10-25 00:00:00.000,3
624,376,"{""isPlan"": false, ""status"": null, ""tankId"": 376, ""act_cost"": 10000.0, ""createdAt"": ""2016-10-20T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""В работоспособном состоянии.  Вмятина на третьем поясе."", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null}",13424,,2016-10-20 00:00:00.000,3
662,404,"{""isPlan"": false, ""status"": null, ""tankId"": 404, ""act_cost"": 80.0, ""createdAt"": ""2015-05-25T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""определение технического состояния"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null}",13357,,2015-05-25 00:00:00.000,3
1951,404,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 404, ""act_cost"": 923.0, ""createdAt"": ""2022-03-16T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""ПТО"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13424,,2022-03-16 00:00:00.000,3
1435,567,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 567, ""act_cost"": 22.0, ""createdAt"": ""2018-04-27T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""частичное техническое обследование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2018-04-27 00:00:00.000,3
13011,1123,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,2013-11-08 00:00:00.000,3
13015,1124,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,1987-06-15 00:00:00.000,3
13024,1125,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13429,,1987-06-15 00:00:00.000,3
13029,1126,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2022-07-20 00:00:00.000,3
1471,547,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 547, ""act_cost"": 120.0, ""createdAt"": ""2018-07-27T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""полное техническое обследование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13424,,2018-07-27 00:00:00.000,3
1510,550,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 550, ""act_cost"": 25.0, ""createdAt"": ""2018-07-23T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""Полное техническое обследование"", ""activityType"": ""overview"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13379,,2018-07-23 00:00:00.000,3
2506,856,"{""id"": 2506, ""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 856, ""act_cost"": 0, ""createdAt"": ""1981-06-07T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""activityType"": ""installation"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,1981-06-07 00:00:00.000,3
13012,1123,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2018-05-22 00:00:00.000,3
13016,1124,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2022-07-20 00:00:00.000,3
13025,1125,"{""by_RBI"": false, ""status"": null, ""is_plan"": false, ""annualCost"": null, ""annualRisk"": null, ""riskLevelPaper"": null, ""activity_status"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13401,,2021-12-01 00:00:00.000,3
